,title,artist,year,views,url
3604,Hard For,Kevin Gates,2016,248506,https://genius.com/Kevin-Gates-Hard-For-lyrics
3605,Congratulations,"PewDiePie, Roomie & Boyinaband",2019,691464,https://genius.com/PewDiePie-Roomie-Boyinaband-Congratulations-lyrics
3606,OMFG,Lil Peep,2016,297488,https://genius.com/Lil-Peep-OMFG-lyrics
3607,Pumped Up Kicks,Foster the People,2010,2272846,https://genius.com/Foster-the-People-Pumped-Up-Kicks-lyrics
3608,The Village,Wrabel,2017,244701,https://genius.com/Wrabel-The-Village-lyrics
3609,BLACKPINK - How You Like That English Translation,Genius English Translations,2020,508972,https://genius.com/Genius-English-Translations-BLACKPINK-How-You-Like-That-English-Translation-lyrics
3610,Blue World,Mac Miller,2020,354589,https://genius.com/Mac-Miller-Blue-World-lyrics
3611,Up Up and Away,Juice WRLD,2020,279917,https://genius.com/Juice-WRLD-Up-Up-and-Away-lyrics
3612,715 - CRΣΣKS,Bon Iver,2016,375375,https://genius.com/Bon-Iver-715-CRΣΣKS-lyrics
3613,Dont Run,PARTYNEXTDOOR,2016,195806,https://genius.com/PARTYNEXTDOOR-Dont-Run-lyrics
3614,Little Lion Man,Mumford & Sons,2009,285671,https://genius.com/Mumford-Sons-Little-Lion-Man-lyrics
3615,Yah Yah,Eminem,2020,478466,https://genius.com/Eminem-Yah-Yah-lyrics
3616,Analog 2,Odd Future,2012,303205,https://genius.com/Odd-Future-Analog-2-lyrics
3617,M To The B Soph Aspin Send,Millie B,2016,883126,https://genius.com/Millie-B-M-To-The-B-Soph-Aspin-Send-lyrics
3618,Love Me,The 1975,2015,344746,https://genius.com/The-1975-Love-Me-lyrics
3619,Dont Play,Travis Scott,2014,517851,https://genius.com/Travis-Scott-Dont-Play-lyrics
3620,Thunder Song,Seth MacFarlane,2012,346813,https://genius.com/Seth-MacFarlane-Thunder-Song-lyrics
3621,Grindin,Clipse,2002,189137,https://genius.com/Clipse-Grindin-lyrics
3622,Forever,Lewis Capaldi,2019,214245,https://genius.com/Lewis-Capaldi-Forever-lyrics
3623,Come to Brazil,Why Don't We,2019,211719,https://genius.com/Why-Dont-We-Come-to-Brazil-lyrics
3624,O Come O Come Emmanuel,Christmas Songs,2015,457453,https://genius.com/Christmas-Songs-O-Come-O-Come-Emmanuel-lyrics
3625,Wiped Out,Wiped Out! Lyrics - The Neighbourhood,2015,218186,https://genius.com/Wiped-Out-Lyrics-The-Neighbourhood-Wiped-Out-lyrics
3626,Complexion A Zulu Love,Kendrick Lamar,2015,762184,https://genius.com/Kendrick-Lamar-Complexion-A-Zulu-Love-lyrics
3627,Better Dayz,2Pac,2002,245669,https://genius.com/2Pac-Better-Dayz-lyrics
3628,Homesick,Dua Lipa,2017,411326,https://genius.com/Dua-Lipa-Homesick-lyrics
3629,AssHole,Mike Sherm,2017,206390,https://genius.com/Mike-Sherm-AssHole-lyrics
3630,Overtime,Bryson Tiller,2015,391019,https://genius.com/Bryson-Tiller-Overtime-lyrics
3631,Prisoner,Miley Cyrus,2020,340543,https://genius.com/Miley-Cyrus-Prisoner-lyrics
3632,Jaded,Drake,2018,1011886,https://genius.com/Drake-Jaded-lyrics
3633,So Sophisticated,Rick Ross,2012,374708,https://genius.com/Rick-Ross-So-Sophisticated-lyrics
3634,Welcome 2 Hell,Bad Meets Evil,2011,264252,https://genius.com/Bad-Meets-Evil-Welcome-2-Hell-lyrics
3635,Dancing in the Sky,Dani and Lizzy,2015,219001,https://genius.com/Dani-and-Lizzy-Dancing-in-the-Sky-lyrics
3636,Pompeii,Bastille,2013,719421,https://genius.com/Bastille-Pompeii-lyrics
3637,Bravado,Lorde,2013,191012,https://genius.com/Lorde-Bravado-lyrics
3638,Unbelievable,The Notorious B.I.G.,1994,277809,https://genius.com/The-Notorious-BIG-Unbelievable-lyrics
3639,Landed,Drake,2020,229835,https://genius.com/Drake-Landed-lyrics
3640,Life Is Good Remix,Future,2020,353004,https://genius.com/Future-Life-Is-Good-Remix-lyrics
3641,RoboCop,Kanye West,2008,243085,https://genius.com/Kanye-West-RoboCop-lyrics
3642,History,One Direction,2015,486160,https://genius.com/One-Direction-History-lyrics
3643,24/7,Meek Mill,2018,296819,https://genius.com/Meek-Mill-247-lyrics
3644,Freaks,French Montana,2013,378279,https://genius.com/French-Montana-Freaks-lyrics
3645,Lemonade,Gucci Mane,2009,448340,https://genius.com/Gucci-Mane-Lemonade-lyrics
3646,Almost There,Anika Noni Rose,2009,208332,https://genius.com/Anika-Noni-Rose-Almost-There-lyrics
3647,Tadow,Masego,2017,241957,https://genius.com/Masego-Tadow-lyrics
3648,Pretty Sweet,Frank Ocean,2016,338222,https://genius.com/Frank-Ocean-Pretty-Sweet-lyrics
3649,We Found Love,Rihanna,2011,295039,https://genius.com/Rihanna-We-Found-Love-lyrics
3650,RM - 지나가 everythingoes ft. Nell English Translation,Genius English Translations,2018,333280,https://genius.com/Genius-English-Translations-RM-지나가-everythingoes-ft-Nell-English-Translation-lyrics
3651,Lush Life,Zara Larsson,2015,300727,https://genius.com/Zara-Larsson-Lush-Life-lyrics
3652,Promiscuous,Nelly Furtado,2006,1209958,https://genius.com/Nelly-Furtado-Promiscuous-lyrics
3653,Sleep Now in the Fire,Rage Against the Machine,1999,233100,https://genius.com/Rage-Against-the-Machine-Sleep-Now-in-the-Fire-lyrics
3654,The Worst Remix,Clariyah,2014,203962,https://genius.com/Clariyah-The-Worst-Remix-lyrics
3655,​idfc,blackbear,2014,806303,https://genius.com/blackbear-​idfc-lyrics
3656,Fine Line,Harry Styles,2019,1050926,https://genius.com/Harry-Styles-Fine-Line-lyrics
3657,Moses,French Montana,2015,223029,https://genius.com/French-Montana-Moses-lyrics
3658,If I Gave You My Heart,Phora,2012,197314,https://genius.com/Phora-If-I-Gave-You-My-Heart-lyrics
3659,Lonely Star,The Weeknd,2011,617662,https://genius.com/The-Weeknd-Lonely-Star-lyrics
3660,Both,Gucci Mane,2016,1117140,https://genius.com/Gucci-Mane-Both-lyrics
3661,The Boxer,Simon & Garfunkel,1975,329800,https://genius.com/Simon-Garfunkel-The-Boxer-lyrics
3662,Rudolph the Red-Nosed Reindeer,Christmas Songs,1947,484257,https://genius.com/Christmas-Songs-Rudolph-the-RedNosed-Reindeer-lyrics
3663,Go The Fuck To Sleep,Adam Mansbach,2011,298572,https://genius.com/Adam-Mansbach-Go-The-Fuck-To-Sleep-lyrics
3664,Prescription / Oxymoron,ScHoolboy Q,2014,244794,https://genius.com/ScHoolboy-Q-Prescription-Oxymoron-lyrics
3665,Boyz-N-The Hood Remix,Eazy-E,1988,297410,https://genius.com/EazyE-BoyzNThe-Hood-Remix-lyrics
3666,Yellow,Rich Brian,2019,285338,https://genius.com/Rich-Brian-Yellow-lyrics
3667,Whip a Tesla,Yung Gravy & bbno$,2019,292606,https://genius.com/Yung-Gravy-bbno-Whip-a-Tesla-lyrics
3668,BOY BYE,BROCKHAMPTON,2019,402655,https://genius.com/BROCKHAMPTON-BOY-BYE-lyrics
3669,E,Jaden,2017,189438,https://genius.com/Jaden-E-lyrics
3670,MONOPOLY,Ariana Grande & Victoria Mont,2019,926379,https://genius.com/Ariana-Grande-Victoria-Mont-MONOPOLY-lyrics
3671,Bounce,Logic,2014,473440,https://genius.com/Logic-Bounce-lyrics
3672,Play That Funky Music,Wild Cherry,1976,324748,https://genius.com/Wild-Cherry-Play-That-Funky-Music-lyrics
3673,We Will Rock You,Queen,1977,744356,https://genius.com/Queen-We-Will-Rock-You-lyrics
3674,Anybody,Young Thug,2018,409176,https://genius.com/Young-Thug-Anybody-lyrics
3675,SUN GOES DOWN,Lil Nas X,2021,356726,https://genius.com/Lil-Nas-X-SUN-GOES-DOWN-lyrics
3676,Cowboy,"Tyler, The Creator",2013,450998,https://genius.com/Tyler-The-Creator-Cowboy-lyrics
3677,See Me,Rich Brian,2018,278117,https://genius.com/Rich-Brian-See-Me-lyrics
3678,​untitled 01 | 08.19.2014.,Kendrick Lamar,2016,363652,https://genius.com/Kendrick-Lamar-​untitled-01-08192014-lyrics
3679,Juicy,Doja Cat,2019,879754,https://genius.com/Doja-Cat-Juicy-lyrics
3680,New Faces v2,Mac Miller,2014,441007,https://genius.com/Mac-Miller-New-Faces-v2-lyrics
3681,FWU,PARTYNEXTDOOR,2014,238959,https://genius.com/PARTYNEXTDOOR-FWU-lyrics
3682,BTS - Magic Shop English Translation,Genius English Translations,2018,1460131,https://genius.com/Genius-English-Translations-BTS-Magic-Shop-English-Translation-lyrics
3683,Somewhere Over the Rainbow,Israel Kamakawiwo'ole,1990,348557,https://genius.com/Israel-Kamakawiwoole-Somewhere-Over-the-Rainbow-lyrics
3684,KOD,J. Cole,2018,1652345,https://genius.com/J-Cole-KOD-lyrics
3685,Weeeeee,Trippie Redd,2020,256623,https://genius.com/Trippie-Redd-Weeeeee-lyrics
3686,No Friends In The Industry,Drake,2021,419529,https://genius.com/Drake-No-Friends-In-The-Industry-lyrics
3687,Why You Always Hatin?,YG,2016,492696,https://genius.com/YG-Why-You-Always-Hatin-lyrics
3688,Scar Tissue,Red Hot Chili Peppers,1999,610785,https://genius.com/Red-Hot-Chili-Peppers-Scar-Tissue-lyrics
3689,Heatstroke,Calvin Harris,2017,188345,https://genius.com/Calvin-Harris-Heatstroke-lyrics
3690,All the Stars,Kendrick Lamar & SZA,2018,2090846,https://genius.com/Kendrick-Lamar-SZA-All-the-Stars-lyrics
3691,Paranoid,Black Sabbath,1970,508767,https://genius.com/Black-Sabbath-Paranoid-lyrics
3692,How It Is Wap Bap...,BibisBeautyPalace,2017,244424,https://genius.com/BibisBeautyPalace-How-It-Is-Wap-Bap-lyrics
3693,The Cure,Lady Gaga,2017,430079,https://genius.com/Lady-Gaga-The-Cure-lyrics
3694,Ain’t Nobody Takin My Baby,Russ,2016,636819,https://genius.com/Russ-Ain’t-Nobody-Takin-My-Baby-lyrics
3695,Moonlight,JAY-Z,2017,400502,https://genius.com/JAYZ-Moonlight-lyrics
3696,Adventure of a Lifetime,Coldplay,2015,400540,https://genius.com/Coldplay-Adventure-of-a-Lifetime-lyrics
3697,Digital Dash,Digital Dash Lyrics - Drake & Future,2015,1036354,https://genius.com/Digital-Dash-Lyrics-Drake-Future-Digital-Dash-lyrics
3698,One Right Now,Post Malone & The Weeknd,2021,373980,https://genius.com/Post-Malone-The-Weeknd-One-Right-Now-lyrics
3699,Save That Shit,Lil Peep,2017,1422449,https://genius.com/Lil-Peep-Save-That-Shit-lyrics
3700,MILF,Big Sean,2013,294380,https://genius.com/Big-Sean-MILF-lyrics
3701,Up Down Do This All Day,T-Pain,2013,410997,https://genius.com/TPain-Up-Down-Do-This-All-Day-lyrics
3702,​​​​haunt u,Lil Peep,2015,469393,https://genius.com/Lil-Peep-​​​​haunt-u-lyrics
3703,Your Obedient Servant,"Your Obedient Servant Lyrics - Leslie Odom, Jr., Lin-Manuel Miranda & Original Broadway Cast of ""Hamilton""",2015,933366,https://genius.com/Your-Obedient-Servant-Lyrics-Leslie-Odom-Jr-LinManuel-Miranda-Original-Broadway-Cast-of-Hamilton-Your-Obedient-Servant-lyrics
3704,Slow Jamz,Twista,2003,366668,https://genius.com/Twista-Slow-Jamz-lyrics
3705,We Shall Overcome,Pete Seeger,1947,326331,https://genius.com/Pete-Seeger-We-Shall-Overcome-lyrics
3706,When To Say When,Drake,2020,637263,https://genius.com/Drake-When-To-Say-When-lyrics
3707,Build God Then Well Talk,Panic! at the Disco,2007,291564,https://genius.com/Panic-at-the-Disco-Build-God-Then-Well-Talk-lyrics
3708,Ring of Fire,Johnny Cash,1963,528733,https://genius.com/Johnny-Cash-Ring-of-Fire-lyrics
3709,​love.,Kid Cudi,2015,338120,https://genius.com/Kid-Cudi-​love-lyrics
3710,Not My Responsibility,Billie Eilish,2020,291058,https://genius.com/Billie-Eilish-Not-My-Responsibility-lyrics
3711,Look Alive,Rae Sremmurd,2016,303590,https://genius.com/Rae-Sremmurd-Look-Alive-lyrics
3712,Deadcrush,alt-J,2017,209596,https://genius.com/altJ-Deadcrush-lyrics
3713,The Crying Game,Nicki Minaj,2014,459246,https://genius.com/Nicki-Minaj-The-Crying-Game-lyrics
3714,The Spiteful Chant,Kendrick Lamar,2011,601709,https://genius.com/Kendrick-Lamar-The-Spiteful-Chant-lyrics
3715,I Did Something Bad,Taylor Swift,2017,819921,https://genius.com/Taylor-Swift-I-Did-Something-Bad-lyrics
3716,Dive,Ed Sheeran,2017,1457888,https://genius.com/Ed-Sheeran-Dive-lyrics
3717,WTF Where They From,WTF (Where They From) Lyrics - Missy Elliott,2015,291768,https://genius.com/WTF-Where-They-From-Lyrics-Missy-Elliott-WTF-Where-They-From-lyrics
3718,Diablo,Mac Miller,2014,615360,https://genius.com/Mac-Miller-Diablo-lyrics
3719,​​whoa mind in awe,XXXTENTACION,2018,478416,https://genius.com/XXXTENTACION-​​whoa-mind-in-awe-lyrics
3720,They Reminisce Over You T.R.O.Y.,Pete Rock & C.L. Smooth,1992,238245,https://genius.com/Pete-Rock-CL-Smooth-They-Reminisce-Over-You-TROY-lyrics
3721,I Come Apart,A$AP Rocky,2013,196231,https://genius.com/AAP-Rocky-I-Come-Apart-lyrics
3722,High School Sweethearts,Melanie Martinez,2019,483245,https://genius.com/Melanie-Martinez-High-School-Sweethearts-lyrics
3723,The London,Young Thug,2019,1453937,https://genius.com/Young-Thug-The-London-lyrics
3724,Detention,Melanie Martinez,2019,292510,https://genius.com/Melanie-Martinez-Detention-lyrics
3725,​untitled 02 | 06.23.2014.,Kendrick Lamar,2016,1315437,https://genius.com/Kendrick-Lamar-​untitled-02-06232014-lyrics
3726,Light My Fire,The Doors,1967,407522,https://genius.com/The-Doors-Light-My-Fire-lyrics
3727,Dirty Harry,Gorillaz,2005,264029,https://genius.com/Gorillaz-Dirty-Harry-lyrics
3728,Moral of the Story,Ashe,2019,539081,https://genius.com/Ashe-Moral-of-the-Story-lyrics
3729,M3tamorphosis,Playboi Carti,2020,199956,https://genius.com/Playboi-Carti-M3tamorphosis-lyrics
3730,Scream  Shout,will.i.am,2012,604852,https://genius.com/william-Scream-Shout-lyrics
3731,Cancer,My Chemical Romance,2006,322739,https://genius.com/My-Chemical-Romance-Cancer-lyrics
3732,I Dont Dance,High School Musical Cast,2007,243910,https://genius.com/High-School-Musical-Cast-I-Dont-Dance-lyrics
3733,My 1st Song,JAY-Z,2003,209901,https://genius.com/JAYZ-My-1st-Song-lyrics
3734,Yung God,Russ,2016,233799,https://genius.com/Russ-Yung-God-lyrics
3735,Level Up,Ciara,2018,204679,https://genius.com/Ciara-Level-Up-lyrics
3736,Training Wheels,Training Wheels Lyrics - Melanie Martinez,2015,404033,https://genius.com/Training-Wheels-Lyrics-Melanie-Martinez-Training-Wheels-lyrics
3737,Ex-Boyfriend,Lil Dicky,2013,343473,https://genius.com/Lil-Dicky-ExBoyfriend-lyrics
3738,Same Old Love,Same Old Love Lyrics - Selena Gomez,2015,373598,https://genius.com/Same-Old-Love-Lyrics-Selena-Gomez-Same-Old-Love-lyrics
3739,24 Remix,Money Man,2020,218855,https://genius.com/Money-Man-24-Remix-lyrics
3740,WORDS WORDS WORDS,Bo Burnham,2010,261890,https://genius.com/Bo-Burnham-WORDS-WORDS-WORDS-lyrics
3741,Do You Remember,Chance the Rapper,2019,192067,https://genius.com/Chance-the-Rapper-Do-You-Remember-lyrics
3742,Salt,Ava Max,2019,231341,https://genius.com/Ava-Max-Salt-lyrics
3743,A Tale of 2 Citiez,J. Cole,2014,1566009,https://genius.com/J-Cole-A-Tale-of-2-Citiez-lyrics
3744,The Devil in I,Slipknot,2014,260692,https://genius.com/Slipknot-The-Devil-in-I-lyrics
3745,Wishing For a Hero,Polo G,2020,227522,https://genius.com/Polo-G-Wishing-For-a-Hero-lyrics
3746,Those Were the Days,Mary Hopkin,1968,300861,https://genius.com/Mary-Hopkin-Those-Were-the-Days-lyrics
3747,Downtown,Downtown Lyrics - Macklemore & Ryan Lewis,2015,1433326,https://genius.com/Downtown-Lyrics-Macklemore-Ryan-Lewis-Downtown-lyrics
3748,Drown,Bring Me The Horizon,2014,384557,https://genius.com/Bring-Me-The-Horizon-Drown-lyrics
3749,M.... She Wrote,Tay-K,2017,605120,https://genius.com/TayK-M-She-Wrote-lyrics
3750,Antidope,Migos,2014,197320,https://genius.com/Migos-Antidope-lyrics
3751,Whole Lotta Love,Led Zeppelin,1969,232593,https://genius.com/Led-Zeppelin-Whole-Lotta-Love-lyrics
3752,Check the Rhime,A Tribe Called Quest,1991,299432,https://genius.com/A-Tribe-Called-Quest-Check-the-Rhime-lyrics
3753,Teenagers,My Chemical Romance,2007,497875,https://genius.com/My-Chemical-Romance-Teenagers-lyrics
3754,Guys,The 1975,2020,582350,https://genius.com/The-1975-Guys-lyrics
3755,Doe Rae Me Hailies Revenge,Eminem,2003,312312,https://genius.com/Eminem-Doe-Rae-Me-Hailies-Revenge-lyrics
3756,Confess,Logic,2017,197586,https://genius.com/Logic-Confess-lyrics
3757,SOLVED THE PROBLEM,Comethazine,2019,192101,https://genius.com/Comethazine-SOLVED-THE-PROBLEM-lyrics
3758,Carrollton,$UICIDEBOY$,2018,595073,https://genius.com/UICIDEBOY-Carrollton-lyrics
3759,GTG,Freddie Dredd,2018,220268,https://genius.com/Freddie-Dredd-GTG-lyrics
3760,Dazed  Confused,Ruel,2018,243546,https://genius.com/Ruel-Dazed-Confused-lyrics
3761,Numbers,Logic,2012,188663,https://genius.com/Logic-Numbers-lyrics
3762,Say Whats Real,Drake,2008,375108,https://genius.com/Drake-Say-Whats-Real-lyrics
3763,Good Ones Go Interlude,Drake,2011,904312,https://genius.com/Drake-Good-Ones-Go-Interlude-lyrics
3764,Gorgeous,Taylor Swift,2017,899680,https://genius.com/Taylor-Swift-Gorgeous-lyrics
3765,Wait For It,"Leslie Odom, Jr. & Original Broadway Cast of ""Hamilton""",2015,1887203,https://genius.com/Leslie-Odom-Jr-Original-Broadway-Cast-of-Hamilton-Wait-For-It-lyrics
3766,​guidance,Travis Scott,2016,350019,https://genius.com/Travis-Scott-​guidance-lyrics
3767,Agust D - 대취타 Daechwita English Translation,Genius English Translations,2020,677632,https://genius.com/Genius-English-Translations-Agust-D-대취타-Daechwita-English-Translation-lyrics
3768,Ripped Pants,SpongeBob SquarePants,1999,256907,https://genius.com/SpongeBob-SquarePants-Ripped-Pants-lyrics
3769,Narcos,Migos,2018,892222,https://genius.com/Migos-Narcos-lyrics
3770,No Heart,21 Savage & Metro Boomin,2016,2375124,https://genius.com/21-Savage-Metro-Boomin-No-Heart-lyrics
3771,Choke,I DONT KNOW HOW BUT THEY FOUND ME,2017,265559,https://genius.com/I-DONT-KNOW-HOW-BUT-THEY-FOUND-ME-Choke-lyrics
3772,Forest,twenty one pilots,2011,223547,https://genius.com/twenty-one-pilots-Forest-lyrics
3773,Seigfried,Frank Ocean,2016,1203201,https://genius.com/Frank-Ocean-Seigfried-lyrics
3774,First Time,Kygo & Ellie Goulding,2017,306422,https://genius.com/Kygo-Ellie-Goulding-First-Time-lyrics
3775,NaNa,Chance the Rapper,2013,429308,https://genius.com/Chance-the-Rapper-NaNa-lyrics
3776,Problem,Ariana Grande,2014,663354,https://genius.com/Ariana-Grande-Problem-lyrics
3777,The Grudge,Tool,2001,203086,https://genius.com/Tool-The-Grudge-lyrics
3778,Where Im From,JAY-Z,1997,247475,https://genius.com/JAYZ-Where-Im-From-lyrics
3779,Ransom,Drake,2008,289575,https://genius.com/Drake-Ransom-lyrics
3780,Glory and Gore,Lorde,2014,282755,https://genius.com/Lorde-Glory-and-Gore-lyrics
3781,Dont Break My Heart,The Weeknd,2022,188333,https://genius.com/The-Weeknd-Dont-Break-My-Heart-lyrics
3782,Come Back to Earth,Mac Miller,2018,620770,https://genius.com/Mac-Miller-Come-Back-to-Earth-lyrics
3783,Myself,Bazzi,2018,208073,https://genius.com/Bazzi-Myself-lyrics
3784,Girls Like You,Maroon 5,2017,1084746,https://genius.com/Maroon-5-Girls-Like-You-lyrics
3785,Cant Let You Go,Fabolous,2003,189707,https://genius.com/Fabolous-Cant-Let-You-Go-lyrics
3786,Isnt She Lovely?,Stevie Wonder,1976,286253,https://genius.com/Stevie-Wonder-Isnt-She-Lovely-lyrics
3787,Invincible,Machine Gun Kelly,2012,249996,https://genius.com/Machine-Gun-Kelly-Invincible-lyrics
3788,Collect Calls,Kendrick Lamar,2012,274548,https://genius.com/Kendrick-Lamar-Collect-Calls-lyrics
3789,No Love,Summer Walker & SZA,2021,249491,https://genius.com/Summer-Walker-SZA-No-Love-lyrics
3790,Curtains,Lil Wayne,2013,191496,https://genius.com/Lil-Wayne-Curtains-lyrics
3791,Say So Remix Original Version,Doja Cat,2020,228851,https://genius.com/Doja-Cat-Say-So-Remix-Original-Version-lyrics
3792,Sweet Child O’ Mine,Guns N' Roses,1987,715596,https://genius.com/Guns-N-Roses-Sweet-Child-O’-Mine-lyrics
3793,Leanin,Lil Peep,2018,191288,https://genius.com/Lil-Peep-Leanin-lyrics
3794,Im So Groovy,Future,2017,269294,https://genius.com/Future-Im-So-Groovy-lyrics
3795,6 Feet,Scarlxrd,2017,272453,https://genius.com/Scarlxrd-6-Feet-lyrics
3796,Bank Account,21 Savage,2017,2813664,https://genius.com/21-Savage-Bank-Account-lyrics
3797,No Way,Young Thug,2015,199109,https://genius.com/Young-Thug-No-Way-lyrics
3798,Moon Relate,Lil Uzi Vert,2020,222326,https://genius.com/Lil-Uzi-Vert-Moon-Relate-lyrics
3799,City of Stars/May Finally Come True,Ryan Gosling & Emma Stone,2016,4064212,https://genius.com/Ryan-Gosling-Emma-Stone-City-of-StarsMay-Finally-Come-True-lyrics
3800,All The Stars Album Version,Kendrick Lamar & SZA,2018,306979,https://genius.com/Kendrick-Lamar-SZA-All-The-Stars-Album-Version-lyrics
3801,Legends,Juice WRLD,2018,1428899,https://genius.com/Juice-WRLD-Legends-lyrics
3802,Eye 2 Eye,HUNCHO JACK,2017,234901,https://genius.com/HUNCHO-JACK-Eye-2-Eye-lyrics
3803,Arcadia,Lana Del Rey,2021,210428,https://genius.com/Lana-Del-Rey-Arcadia-lyrics
3804,Hello,J. Cole,2014,572598,https://genius.com/J-Cole-Hello-lyrics
3805,BTS - Trivia 承: Love English Translation,Genius English Translations,2018,534201,https://genius.com/Genius-English-Translations-BTS-Trivia-承-Love-English-Translation-lyrics
3806,Chateau Lobby 4 in C for Two Virgins,Father John Misty,2015,259051,https://genius.com/Father-John-Misty-Chateau-Lobby-4-in-C-for-Two-Virgins-lyrics
3807,WILSHIRE,"Tyler, The Creator",2021,411535,https://genius.com/Tyler-The-Creator-WILSHIRE-lyrics
